timestamp,/livepose/frame,/livepose/end_frame,/livepose/blobs/start_filter,/livepose/blobs/end_filter,/livepose/blobs/0/0/start_pose,/livepose/blobs/0/0/blob_id,/livepose/blobs/0/0/center,/livepose/blobs/0/0/size,/livepose/blobs/0/0/end_pose,/livepose/blobs/0/1/start_pose,/livepose/blobs/0/1/blob_id,/livepose/blobs/0/1/center,/livepose/blobs/0/1/size,/livepose/blobs/0/1/end_pose,/livepose/blobs/0/2/start_pose,/livepose/blobs/0/2/blob_id,/livepose/blobs/0/2/center,/livepose/blobs/0/2/size,/livepose/blobs/0/2/end_pose,/livepose/blobs/0/3/start_pose,/livepose/blobs/0/3/blob_id,/livepose/blobs/0/3/center,/livepose/blobs/0/3/size,/livepose/blobs/0/3/end_pose,/livepose/blobs/0/4/start_pose,/livepose/blobs/0/4/blob_id,/livepose/blobs/0/4/center,/livepose/blobs/0/4/size,/livepose/blobs/0/4/end_pose,/livepose/blobs/0/5/start_pose,/livepose/blobs/0/5/blob_id,/livepose/blobs/0/5/center,/livepose/blobs/0/5/size,/livepose/blobs/0/5/end_pose,/livepose/blobs/0/6/start_pose,/livepose/blobs/0/6/blob_id,/livepose/blobs/0/6/center,/livepose/blobs/0/6/size,/livepose/blobs/0/6/end_pose
14487,"[421.93356, 0.039378405]","[421.93356, 0.039378405]",impulse,impulse,"[421.93356, 0.039378405]",0,"[384.8117, 581.0957]",1,"[421.93356, 0.039378405]","[421.93356, 0.039378405]",1,"[561.32056, 315.95023]",1,"[421.93356, 0.039378405]","[421.93356, 0.039378405]",2,"[349.25964, 253.082]",1,"[421.93356, 0.039378405]","[421.93356, 0.039378405]",3,"[181.37758, 192.27768]",1,"[421.93356, 0.039378405]","[421.93356, 0.039378405]",4,"[262.78107, 498.21564]",1,"[421.93356, 0.039378405]","[421.93356, 0.039378405]",5,"[278.1529, 493.19205]",1,"[421.93356, 0.039378405]","[421.93356, 0.039378405]",6,"[570.58936, 448.77716]",1,"[421.93356, 0.039378405]"
14522,"[421.9972, 0.032474518]","[421.9972, 0.032474518]",impulse,impulse,"[421.9972, 0.032474518]",0,"[384.8117, 581.0957]",1,"[421.9972, 0.032474518]","[421.9972, 0.032474518]",1,"[562.34064, 317.03964]",1,"[421.9972, 0.032474518]","[421.9972, 0.032474518]",2,"[348.95337, 253.3137]",1,"[421.9972, 0.032474518]","[421.9972, 0.032474518]",3,"[180.26341, 191.01767]",1,"[421.9972, 0.032474518]","[421.9972, 0.032474518]",4,"[260.63864, 498.43127]",1,"[421.9972, 0.032474518]","[421.9972, 0.032474518]",5,"[278.1529, 493.19205]",1,"[421.9972, 0.032474518]","[421.9972, 0.032474518]",6,"[570.2513, 449.0437]",1,"[421.9972, 0.032474518]"
14557,"[422.02753, 0.030345201]","[421.9972, 0.032474518]",impulse,impulse,"[421.9972, 0.032474518]",0,"[384.8117, 581.0957]",1,"[421.9972, 0.032474518]","[421.9972, 0.032474518]",1,"[562.34064, 317.03964]",1,"[421.9972, 0.032474518]","[421.9972, 0.032474518]",2,"[348.95337, 253.3137]",1,"[421.9972, 0.032474518]","[421.9972, 0.032474518]",3,"[180.26341, 191.01767]",1,"[421.9972, 0.032474518]","[421.9972, 0.032474518]",4,"[260.63864, 498.43127]",1,"[421.9972, 0.032474518]","[421.9972, 0.032474518]",5,"[278.1529, 493.19205]",1,"[421.9972, 0.032474518]","[421.9972, 0.032474518]",6,"[570.2513, 449.0437]",1,"[421.9972, 0.032474518]"
14592,"[422.0768, 0.04928136]","[422.0768, 0.04928136]",impulse,impulse,"[422.0768, 0.04928136]",0,"[384.8117, 581.0957]",1,"[422.0768, 0.04928136]","[422.0768, 0.04928136]",1,"[563.3549, 318.11127]",1,"[422.0768, 0.04928136]","[422.0768, 0.04928136]",2,"[348.72067, 253.53036]",1,"[422.0768, 0.04928136]","[422.0768, 0.04928136]",3,"[179.0101, 189.72209]",1,"[422.0768, 0.04928136]","[422.0768, 0.04928136]",4,"[258.02994, 498.65887]",1,"[422.0768, 0.04928136]","[422.0768, 0.04928136]",5,"[278.1529, 493.19205]",1,"[422.0768, 0.04928136]","[422.0768, 0.04928136]",6,"[569.87775, 449.31332]",1,"[422.0768, 0.04928136]"
14626,"[422.09506, 0.018241405]","[422.09506, 0.018241405]",impulse,impulse,"[422.09506, 0.018241405]",0,"[384.8117, 581.0957]",1,"[422.09506, 0.018241405]","[422.09506, 0.018241405]",1,"[563.5799, 318.3387]",1,"[422.09506, 0.018241405]","[422.09506, 0.018241405]",2,"[348.68475, 253.56526]",1,"[422.09506, 0.018241405]","[422.09506, 0.018241405]",3,"[178.71826, 189.44699]",1,"[422.09506, 0.018241405]","[422.09506, 0.018241405]",4,"[257.39545, 498.7036]",1,"[422.09506, 0.018241405]","[422.09506, 0.018241405]",5,"[278.1529, 493.19205]",1,"[422.09506, 0.018241405]","[422.09506, 0.018241405]",6,"[569.79626, 449.36774]",1,"[422.09506, 0.018241405]"
14662,"[422.12833, 0.033266306]","[422.12833, 0.033266306]",impulse,impulse,"[422.12833, 0.033266306]",0,"[384.8117, 581.0957]",1,"[422.12833, 0.033266306]","[422.12833, 0.033266306]",1,"[563.9731, 318.74683]",1,"[422.12833, 0.033266306]","[422.12833, 0.033266306]",2,"[348.64188, 253.61693]",1,"[422.12833, 0.033266306]","[422.12833, 0.033266306]",3,"[178.21594, 188.99068]",1,"[422.12833, 0.033266306]","[422.12833, 0.033266306]",4,"[256.23776, 498.78113]",1,"[422.12833, 0.033266306]","[422.12833, 0.033266306]",5,"[278.1529, 493.19205]",1,"[422.12833, 0.033266306]","[422.12833, 0.033266306]",6,"[569.6652, 449.46]",1,"[422.12833, 0.033266306]"
14696,"[422.1654, 0.037083626]","[422.1654, 0.037083626]",impulse,impulse,"[422.1654, 0.037083626]",0,"[384.8117, 581.0957]",1,"[422.1654, 0.037083626]","[422.1654, 0.037083626]",1,"[564.3626, 319.15482]",1,"[422.1654, 0.037083626]","[422.1654, 0.037083626]",2,"[348.62308, 253.65677]",1,"[422.1654, 0.037083626]","[422.1654, 0.037083626]",3,"[177.66124, 188.47957]",1,"[422.1654, 0.037083626]","[422.1654, 0.037083626]",4,"[254.97017, 498.8571]",1,"[422.1654, 0.037083626]","[422.1654, 0.037083626]",5,"[278.1529, 493.19205]",1,"[422.1654, 0.037083626]","[422.1654, 0.037083626]",6,"[569.5468, 449.5434]",1,"[422.1654, 0.037083626]"
14731,"[422.1984, 0.032985687]","[422.1984, 0.032985687]",impulse,impulse,"[422.1984, 0.032985687]",0,"[384.8117, 581.0957]",1,"[422.1984, 0.032985687]","[422.1984, 0.032985687]",1,"[564.66364, 319.4747]",1,"[422.1984, 0.032985687]","[422.1984, 0.032985687]",2,"[348.6226, 253.68082]",1,"[422.1984, 0.032985687]","[422.1984, 0.032985687]",3,"[177.17712, 188.07248]",1,"[422.1984, 0.032985687]","[422.1984, 0.032985687]",4,"[253.8568, 498.9187]",1,"[422.1984, 0.032985687]","[422.1984, 0.032985687]",5,"[278.1529, 493.19205]",1,"[422.1984, 0.032985687]","[422.1984, 0.032985687]",6,"[569.4676, 449.5947]",1,"[422.1984, 0.032985687]"
14766,"[422.2299, 0.0315001]","[422.2299, 0.0315001]",impulse,impulse,"[422.2299, 0.0315001]",0,"[384.8117, 581.0957]",1,"[422.2299, 0.0315001]","[422.2299, 0.0315001]",1,"[564.9447, 319.76468]",1,"[422.2299, 0.0315001]","[422.2299, 0.0315001]",2,"[348.63828, 253.69499]",1,"[422.2299, 0.0315001]","[422.2299, 0.0315001]",3,"[176.68207, 187.72122]",1,"[422.2299, 0.0315001]","[422.2299, 0.0315001]",4,"[252.78554, 498.95822]",1,"[422.2299, 0.0315001]","[422.2299, 0.0315001]",5,"[278.1529, 493.19205]",1,"[422.2299, 0.0315001]","[422.2299, 0.0315001]",6,"[569.41956, 449.6309]",1,"[422.2299, 0.0315001]"
14801,"[422.2299, 0.0315001]","[422.2299, 0.0315001]",impulse,impulse,"[422.2299, 0.0315001]",0,"[384.8117, 581.0957]",1,"[422.2299, 0.0315001]","[422.2299, 0.0315001]",1,"[564.9447, 319.76468]",1,"[422.2299, 0.0315001]","[422.2299, 0.0315001]",2,"[348.63828, 253.69499]",1,"[422.2299, 0.0315001]","[422.2299, 0.0315001]",3,"[176.68207, 187.72122]",1,"[422.2299, 0.0315001]","[422.2299, 0.0315001]",4,"[252.78554, 498.95822]",1,"[422.2299, 0.0315001]","[422.2299, 0.0315001]",5,"[278.1529, 493.19205]",1,"[422.2299, 0.0315001]","[422.2299, 0.0315001]",6,"[569.41956, 449.6309]",1,"[422.2299, 0.0315001]"
