timestamp,/livepose/frame,/livepose/end_frame,/livepose/blobs/start_filter,/livepose/blobs/end_filter,/livepose/blobs/0/0/start_pose,/livepose/blobs/0/0/blob_id,/livepose/blobs/0/0/center,/livepose/blobs/0/0/size,/livepose/blobs/0/0/end_pose,/livepose/blobs/0/1/start_pose,/livepose/blobs/0/1/blob_id,/livepose/blobs/0/1/center,/livepose/blobs/0/1/size,/livepose/blobs/0/1/end_pose,/livepose/blobs/0/2/start_pose,/livepose/blobs/0/2/blob_id,/livepose/blobs/0/2/center,/livepose/blobs/0/2/size,/livepose/blobs/0/2/end_pose,/livepose/blobs/0/3/start_pose,/livepose/blobs/0/3/blob_id,/livepose/blobs/0/3/center,/livepose/blobs/0/3/size,/livepose/blobs/0/3/end_pose,/livepose/blobs/0/4/start_pose,/livepose/blobs/0/4/blob_id,/livepose/blobs/0/4/center,/livepose/blobs/0/4/size,/livepose/blobs/0/4/end_pose,/livepose/blobs/0/5/start_pose,/livepose/blobs/0/5/blob_id,/livepose/blobs/0/5/center,/livepose/blobs/0/5/size,/livepose/blobs/0/5/end_pose,/livepose/blobs/0/6/start_pose,/livepose/blobs/0/6/blob_id,/livepose/blobs/0/6/center,/livepose/blobs/0/6/size,/livepose/blobs/0/6/end_pose
10099,"[562.3359, 0.036524773]","[562.3359, 0.036524773]",impulse,impulse,"[562.3359, 0.036524773]",0,"[356.7802, 315.75644]",1,"[562.3359, 0.036524773]","[562.3359, 0.036524773]",1,"[421.25275, 212.11647]",1,"[562.3359, 0.036524773]","[451.93042, 0.032339573]",2,"[500.52396, 270.519]",1,"[451.93042, 0.032339573]","[421.16495, 0.034059048]",3,"[357.3896, 373.24228]",1,"[421.16495, 0.034059048]","[190.53905, 0.03690934]",4,"[57.425205, 467.993]",1,"[190.53905, 0.03690934]","[340.92136, 0.03634143]",5,"[498.25757, 378.52695]",1,"[340.92136, 0.03634143]","[340.65018, 0.033674955]",6,"[336.44684, 192.2799]",1,"[340.65018, 0.033674955]"
10133,"[562.36584, 0.029951572]","[562.36584, 0.029951572]",impulse,impulse,"[562.36584, 0.029951572]",0,"[355.67978, 316.0073]",1,"[562.36584, 0.029951572]","[562.36584, 0.029951572]",1,"[422.8893, 212.89432]",1,"[562.36584, 0.029951572]","[451.93042, 0.032339573]",2,"[500.52396, 270.519]",1,"[451.93042, 0.032339573]","[421.16495, 0.034059048]",3,"[357.3896, 373.24228]",1,"[421.16495, 0.034059048]","[190.53905, 0.03690934]",4,"[57.425205, 467.993]",1,"[190.53905, 0.03690934]","[340.92136, 0.03634143]",5,"[498.25757, 378.52695]",1,"[340.92136, 0.03634143]","[340.65018, 0.033674955]",6,"[336.44684, 192.2799]",1,"[340.65018, 0.033674955]"
10168,"[562.4002, 0.034359694]","[562.4002, 0.034359694]",impulse,impulse,"[562.4002, 0.034359694]",0,"[354.40607, 316.34387]",1,"[562.4002, 0.034359694]","[562.4002, 0.034359694]",1,"[424.72852, 213.81438]",1,"[562.4002, 0.034359694]","[451.93042, 0.032339573]",2,"[500.52396, 270.519]",1,"[451.93042, 0.032339573]","[421.16495, 0.034059048]",3,"[357.3896, 373.24228]",1,"[421.16495, 0.034059048]","[190.53905, 0.03690934]",4,"[57.425205, 467.993]",1,"[190.53905, 0.03690934]","[340.92136, 0.03634143]",5,"[498.25757, 378.52695]",1,"[340.92136, 0.03634143]","[340.65018, 0.033674955]",6,"[336.44684, 192.2799]",1,"[340.65018, 0.033674955]"
10203,"[562.46576, 0.0326643]","[562.46576, 0.0326643]",impulse,impulse,"[562.46576, 0.0326643]",0,"[351.64517, 317.30234]",1,"[562.46576, 0.0326643]","[562.46576, 0.0326643]",1,"[428.65234, 215.99255]",1,"[562.46576, 0.0326643]","[451.93042, 0.032339573]",2,"[500.52396, 270.519]",1,"[451.93042, 0.032339573]","[421.16495, 0.034059048]",3,"[357.3896, 373.24228]",1,"[421.16495, 0.034059048]","[190.53905, 0.03690934]",4,"[57.425205, 467.993]",1,"[190.53905, 0.03690934]","[340.92136, 0.03634143]",5,"[498.25757, 378.52695]",1,"[340.92136, 0.03634143]","[340.65018, 0.033674955]",6,"[336.44684, 192.2799]",1,"[340.65018, 0.033674955]"
10238,"[562.50085, 0.035092354]","[562.50085, 0.035092354]",impulse,impulse,"[562.50085, 0.035092354]",0,"[350.43784, 317.7959]",1,"[562.50085, 0.035092354]","[562.50085, 0.035092354]",1,"[430.34155, 216.9502]",1,"[562.50085, 0.035092354]","[451.93042, 0.032339573]",2,"[500.52396, 270.519]",1,"[451.93042, 0.032339573]","[421.16495, 0.034059048]",3,"[357.3896, 373.24228]",1,"[421.16495, 0.034059048]","[190.53905, 0.03690934]",4,"[57.425205, 467.993]",1,"[190.53905, 0.03690934]","[340.92136, 0.03634143]",5,"[498.25757, 378.52695]",1,"[340.92136, 0.03634143]","[340.65018, 0.033674955]",6,"[336.44684, 192.2799]",1,"[340.65018, 0.033674955]"
10273,"[562.5296, 0.02874732]","[562.5296, 0.02874732]",impulse,impulse,"[562.5296, 0.02874732]",0,"[349.43567, 318.21417]",1,"[562.5296, 0.02874732]","[562.5296, 0.02874732]",1,"[431.73712, 217.78366]",1,"[562.5296, 0.02874732]","[451.93042, 0.032339573]",2,"[500.52396, 270.519]",1,"[451.93042, 0.032339573]","[421.16495, 0.034059048]",3,"[357.3896, 373.24228]",1,"[421.16495, 0.034059048]","[190.53905, 0.03690934]",4,"[57.425205, 467.993]",1,"[190.53905, 0.03690934]","[340.92136, 0.03634143]",5,"[498.25757, 378.52695]",1,"[340.92136, 0.03634143]","[340.65018, 0.033674955]",6,"[336.44684, 192.2799]",1,"[340.65018, 0.033674955]"
10308,"[562.5679, 0.038297176]","[562.5679, 0.038297176]",impulse,impulse,"[562.5679, 0.038297176]",0,"[348.21402, 318.56555]",1,"[562.5679, 0.038297176]","[562.5679, 0.038297176]",1,"[433.5113, 218.88416]",1,"[562.5679, 0.038297176]","[451.93042, 0.032339573]",2,"[500.52396, 270.519]",1,"[451.93042, 0.032339573]","[421.16495, 0.034059048]",3,"[357.3896, 373.24228]",1,"[421.16495, 0.034059048]","[190.53905, 0.03690934]",4,"[57.425205, 467.993]",1,"[190.53905, 0.03690934]","[340.92136, 0.03634143]",5,"[498.25757, 378.52695]",1,"[340.92136, 0.03634143]","[340.65018, 0.033674955]",6,"[336.44684, 192.2799]",1,"[340.65018, 0.033674955]"
10342,"[562.5951, 0.027194262]","[562.5951, 0.027194262]",impulse,impulse,"[562.5951, 0.027194262]",0,"[347.28735, 318.85294]",1,"[562.5951, 0.027194262]","[562.5951, 0.027194262]",1,"[434.78604, 219.71309]",1,"[562.5951, 0.027194262]","[451.93042, 0.032339573]",2,"[500.52396, 270.519]",1,"[451.93042, 0.032339573]","[421.16495, 0.034059048]",3,"[357.3896, 373.24228]",1,"[421.16495, 0.034059048]","[190.53905, 0.03690934]",4,"[57.425205, 467.993]",1,"[190.53905, 0.03690934]","[340.92136, 0.03634143]",5,"[498.25757, 378.52695]",1,"[340.92136, 0.03634143]","[340.65018, 0.033674955]",6,"[336.44684, 192.2799]",1,"[340.65018, 0.033674955]"
10377,"[562.6362, 0.041161776]","[562.6362, 0.041161776]",impulse,impulse,"[562.6362, 0.041161776]",0,"[345.96957, 319.29413]",1,"[562.6362, 0.041161776]","[562.6362, 0.041161776]",1,"[436.5892, 220.91478]",1,"[562.6362, 0.041161776]","[451.93042, 0.032339573]",2,"[500.52396, 270.519]",1,"[451.93042, 0.032339573]","[421.16495, 0.034059048]",3,"[357.3896, 373.24228]",1,"[421.16495, 0.034059048]","[190.53905, 0.03690934]",4,"[57.425205, 467.993]",1,"[190.53905, 0.03690934]","[340.92136, 0.03634143]",5,"[498.25757, 378.52695]",1,"[340.92136, 0.03634143]","[340.65018, 0.033674955]",6,"[336.44684, 192.2799]",1,"[340.65018, 0.033674955]"
10412,"[562.66364, 0.02741003]","[562.66364, 0.02741003]",impulse,impulse,"[562.66364, 0.02741003]",0,"[344.95065, 320.2015]",1,"[562.66364, 0.02741003]","[562.66364, 0.02741003]",1,"[437.82104, 221.76471]",1,"[562.66364, 0.02741003]","[451.93042, 0.032339573]",2,"[500.52396, 270.519]",1,"[451.93042, 0.032339573]","[421.16495, 0.034059048]",3,"[357.3896, 373.24228]",1,"[421.16495, 0.034059048]","[190.53905, 0.03690934]",4,"[57.425205, 467.993]",1,"[190.53905, 0.03690934]","[340.92136, 0.03634143]",5,"[498.25757, 378.52695]",1,"[340.92136, 0.03634143]","[340.65018, 0.033674955]",6,"[336.44684, 192.2799]",1,"[340.65018, 0.033674955]"
