timestamp,/livepose/frame,/livepose/end_frame,/livepose/blobs/start_filter,/livepose/blobs/end_filter,/livepose/blobs/0/0/start_pose,/livepose/blobs/0/0/blob_id,/livepose/blobs/0/0/center,/livepose/blobs/0/0/size,/livepose/blobs/0/0/end_pose,/livepose/blobs/0/1/start_pose,/livepose/blobs/0/1/blob_id,/livepose/blobs/0/1/center,/livepose/blobs/0/1/size,/livepose/blobs/0/1/end_pose,/livepose/blobs/0/2/start_pose,/livepose/blobs/0/2/blob_id,/livepose/blobs/0/2/center,/livepose/blobs/0/2/size,/livepose/blobs/0/2/end_pose,/livepose/blobs/0/3/start_pose,/livepose/blobs/0/3/blob_id,/livepose/blobs/0/3/center,/livepose/blobs/0/3/size,/livepose/blobs/0/3/end_pose,/livepose/blobs/0/4/start_pose,/livepose/blobs/0/4/blob_id,/livepose/blobs/0/4/center,/livepose/blobs/0/4/size,/livepose/blobs/0/4/end_pose,/livepose/blobs/0/5/start_pose,/livepose/blobs/0/5/blob_id,/livepose/blobs/0/5/center,/livepose/blobs/0/5/size,/livepose/blobs/0/5/end_pose,/livepose/blobs/0/6/start_pose,/livepose/blobs/0/6/blob_id,/livepose/blobs/0/6/center,/livepose/blobs/0/6/size,/livepose/blobs/0/6/end_pose
28349,"[287.19977, 0.030684233]","[287.19977, 0.030684233]",impulse,impulse,"[287.19977, 0.030684233]",0,"[563.16656, 279.4891]",1,"[287.19977, 0.030684233]","[287.19977, 0.030684233]",1,"[302.19577, 251.79094]",1,"[287.19977, 0.030684233]","[287.19977, 0.030684233]",2,"[388.59796, 217.47513]",1,"[287.19977, 0.030684233]","[287.19977, 0.030684233]",3,"[470.6125, 200.43309]",1,"[287.19977, 0.030684233]","[287.19977, 0.030684233]",4,"[101.49768, 305.18158]",1,"[287.19977, 0.030684233]","[287.19977, 0.030684233]",5,"[338.87027, 330.94473]",1,"[287.19977, 0.030684233]","[287.19977, 0.030684233]",6,"[399.6686, 359.4865]",1,"[287.19977, 0.030684233]"
28383,"[287.23563, 0.03584504]","[287.23563, 0.03584504]",impulse,impulse,"[287.23563, 0.03584504]",0,"[563.16656, 279.4891]",1,"[287.23563, 0.03584504]","[287.23563, 0.03584504]",1,"[302.85864, 247.40074]",1,"[287.23563, 0.03584504]","[287.23563, 0.03584504]",2,"[388.3783, 218.40665]",1,"[287.23563, 0.03584504]","[287.23563, 0.03584504]",3,"[470.4327, 201.1258]",1,"[287.23563, 0.03584504]","[287.23563, 0.03584504]",4,"[101.57574, 305.0761]",1,"[287.23563, 0.03584504]","[287.23563, 0.03584504]",5,"[339.74762, 331.4606]",1,"[287.23563, 0.03584504]","[287.23563, 0.03584504]",6,"[400.13864, 360.35956]",1,"[287.23563, 0.03584504]"
28418,"[287.26608, 0.03047514]","[287.26608, 0.03047514]",impulse,impulse,"[287.26608, 0.03047514]",0,"[563.6916, 279.8189]",1,"[287.26608, 0.03047514]","[287.26608, 0.03047514]",1,"[303.19067, 243.95888]",1,"[287.26608, 0.03047514]","[287.26608, 0.03047514]",2,"[388.19083, 219.21318]",1,"[287.26608, 0.03047514]","[287.26608, 0.03047514]",3,"[470.1264, 201.67592]",1,"[287.26608, 0.03047514]","[287.26608, 0.03047514]",4,"[101.63845, 304.9541]",1,"[287.26608, 0.03047514]","[287.26608, 0.03047514]",5,"[340.5058, 331.89478]",1,"[287.26608, 0.03047514]","[287.26608, 0.03047514]",6,"[400.547, 361.12024]",1,"[287.26608, 0.03047514]"
28453,"[287.29486, 0.028777838]","[287.29486, 0.028777838]",impulse,impulse,"[287.29486, 0.028777838]",0,"[563.7554, 279.859]",1,"[287.29486, 0.028777838]","[287.29486, 0.028777838]",1,"[303.4562, 241.2064]",1,"[287.29486, 0.028777838]","[287.29486, 0.028777838]",2,"[388.04092, 219.85815]",1,"[287.29486, 0.028777838]","[287.29486, 0.028777838]",3,"[469.88144, 202.11586]",1,"[287.29486, 0.028777838]","[287.29486, 0.028777838]",4,"[101.688614, 304.85654]",1,"[287.29486, 0.028777838]","[287.29486, 0.028777838]",5,"[341.11212, 332.24194]",1,"[287.29486, 0.028777838]","[287.29486, 0.028777838]",6,"[400.87357, 361.72858]",1,"[287.29486, 0.028777838]"
28488,"[287.33066, 0.03579235]","[287.33066, 0.03579235]",impulse,impulse,"[287.33066, 0.03579235]",0,"[563.7983, 279.90842]",1,"[287.33066, 0.03579235]","[287.33066, 0.03579235]",1,"[303.37906, 237.70361]",1,"[287.33066, 0.03579235]","[287.33066, 0.03579235]",2,"[387.78705, 220.81633]",1,"[287.33066, 0.03579235]","[287.33066, 0.03579235]",3,"[469.20288, 202.56052]",1,"[287.33066, 0.03579235]","[287.33066, 0.03579235]",4,"[101.73042, 304.72275]",1,"[287.33066, 0.03579235]","[287.33066, 0.03579235]",5,"[342.0433, 332.73245]",1,"[287.33066, 0.03579235]","[287.33066, 0.03579235]",6,"[400.87357, 361.72858]",1,"[287.33066, 0.03579235]"
28523,"[287.3657, 0.03503871]","[287.3657, 0.03503871]",impulse,impulse,"[287.3657, 0.03503871]",0,"[563.86127, 279.94955]",1,"[287.3657, 0.03503871]","[287.3657, 0.03503871]",1,"[303.1596, 234.56921]",1,"[287.3657, 0.03503871]","[287.3657, 0.03503871]",2,"[387.55377, 221.73541]",1,"[287.3657, 0.03503871]","[287.3657, 0.03503871]",3,"[468.46054, 202.81346]",1,"[287.3657, 0.03503871]","[287.3657, 0.03503871]",4,"[101.75575, 304.6155]",1,"[287.3657, 0.03503871]","[287.3657, 0.03503871]",5,"[342.94836, 333.20575]",1,"[287.3657, 0.03503871]","[287.3657, 0.03503871]",6,"[401.90036, 363.53754]",1,"[287.3657, 0.03503871]"
28558,"[287.42953, 0.02606082]","[287.40347, 0.03777814]",impulse,impulse,"[287.42953, 0.02606082]",0,"[563.93524, 279.99567]",1,"[287.42953, 0.02606082]","[287.42953, 0.02606082]",1,"[302.44263, 229.60416]",1,"[287.42953, 0.02606082]","[287.42953, 0.02606082]",2,"[387.0829, 223.34262]",1,"[287.42953, 0.02606082]","[287.42953, 0.02606082]",3,"[466.99124, 202.78313]",1,"[287.42953, 0.02606082]","[287.42953, 0.02606082]",4,"[101.76957, 304.46582]",1,"[287.40347, 0.03777814]","[287.42953, 0.02606082]",5,"[344.64288, 334.00546]",1,"[287.42953, 0.02606082]","[287.42953, 0.02606082]",6,"[402.75583, 365.15314]",1,"[287.42953, 0.02606082]"
28592,"[287.46945, 0.039916277]","[287.42953, 0.02606082]",impulse,impulse,"[287.42953, 0.02606082]",0,"[563.93524, 279.99567]",1,"[287.42953, 0.02606082]","[287.42953, 0.02606082]",1,"[302.44263, 229.60416]",1,"[287.42953, 0.02606082]","[287.42953, 0.02606082]",2,"[387.0829, 223.34262]",1,"[287.42953, 0.02606082]","[287.42953, 0.02606082]",3,"[466.99124, 202.78313]",1,"[287.42953, 0.02606082]","[287.42953, 0.02606082]",4,"[101.76957, 304.46582]",1,"[287.42953, 0.02606082]","[287.42953, 0.02606082]",5,"[344.64288, 334.00546]",1,"[287.42953, 0.02606082]","[287.42953, 0.02606082]",6,"[402.75583, 365.15314]",1,"[287.42953, 0.02606082]"
28627,"[287.49588, 0.026437521]","[287.46945, 0.039916277]",impulse,impulse,"[287.46945, 0.039916277]",0,"[563.93524, 279.99567]",1,"[287.46945, 0.039916277]","[287.46945, 0.039916277]",1,"[301.86008, 227.01411]",1,"[287.46945, 0.039916277]","[287.46945, 0.039916277]",2,"[386.77353, 224.28116]",1,"[287.46945, 0.039916277]","[287.46945, 0.039916277]",3,"[466.03485, 202.4726]",1,"[287.46945, 0.039916277]","[287.46945, 0.039916277]",4,"[101.7661, 304.4001]",1,"[287.46945, 0.039916277]","[287.46945, 0.039916277]",5,"[345.67966, 334.47757]",1,"[287.46945, 0.039916277]","[287.46945, 0.039916277]",6,"[403.28708, 366.1276]",1,"[287.46945, 0.039916277]"
28662,"[287.49588, 0.026437521]","[287.49588, 0.026437521]",impulse,impulse,"[287.49588, 0.026437521]",0,"[563.93524, 279.99567]",1,"[287.49588, 0.026437521]","[287.49588, 0.026437521]",1,"[301.42563, 225.41351]",1,"[287.49588, 0.026437521]","[287.49588, 0.026437521]",2,"[386.56403, 224.90822]",1,"[287.49588, 0.026437521]","[287.49588, 0.026437521]",3,"[465.37094, 202.18794]",1,"[287.49588, 0.026437521]","[287.49588, 0.026437521]",4,"[101.75083, 304.37308]",1,"[287.49588, 0.026437521]","[287.49588, 0.026437521]",5,"[346.37054, 334.78088]",1,"[287.49588, 0.026437521]","[287.49588, 0.026437521]",6,"[403.28708, 366.1276]",1,"[287.49588, 0.026437521]"
